ID,user_id,Text,Label
5432,user_ce4132,Bilkul sahi analysis kiya.,safe
5433,user_ce4133,This is a very good explanation of the code.,safe
5434,user_ce4134,This is a very friendly and welcoming community.,safe
5435,user_ce4135,I'm glad to see you're uploading again.,safe
5436,user_ce4136,This is a very fair comparison.,safe
5437,user_ce4137,This song is perfect for a road trip.,safe
5438,user_ce4138,Can you do a video on your daily routine?,safe
5439,user_ce4139,This is a great free app for students.,safe
5440,user_ce4140,This is a very healthy and logical discussion.,safe
5441,user_ce4141,This is a very informative video on crypto.,safe
5442,user_ce4142,Aapki video editing is very crisp.,safe
5443,user_ce4143,This is a very good quality keyboard.,safe
5444,user_ce4144,I agree with this, well said.,safe
5445,user_ce4145,This is a very helpful guide for this game.,safe
5446,user_ce4146,I'm proud to be one of your first subscribers.,safe
5447,user_ce4147,This is a very clear and short explanation.,safe
5448,user_ce4148,Aapka video dekh kar positive energy milti hai.,safe
5449,user_ce4149,This is a great channel for engineers.,safe
5450,user_ce4150,This is a very good movie, I loved the ending.,safe
5451,user_ce4151,This is a very good phone for its price point.,safe
5452,user_ce4152,I just like the chill vibe here.,safe
5453,user_ce4153,This is a very logical counter-argument.,safe
5454,user_ce4154,Thanks for sharing your thoughts.,safe
5455,user_ce4155,This is a very beautiful and calm place.,safe
5456,user_ce4156,Aapka review hamesha honest hota hai.,safe
5457,user_ce4157,This is a very useful feature in the update.,safe
5458,user_ce4158,This is a great method for learning.,safe
5459,user_ce4159,This is a very interesting topic for a video.,safe
5460,user_ce4160,Keep up the amazing work!,safe
5461,user_ce4161,This is the worst video ever. Disliked.,offensive
5462,user_ce4162,Tu bas yahan pe time waste kar raha hai.,offensive
5463,user_ce4163,You're a total idiot, stop spreading lies.,offensive
5464,user_ce4164,This is so boring I fell asleep.,offensive
5465,user_ce4165,Get a real job, you loser.,offensive
5466,user_ce4166,Isko camera pe aane kisne diya?,offensive
5467,user_ce4167,This is just a stupid video, what a moron.,offensive
5468,user_ce4168,You're a total fraud, this is all just for views.,offensive
5469,user_ce4169,This is the most cringey thing on the internet.,offensive
5470,user_ce4170,Your face is so annoying.,offensive
5471,user_ce4171,Tumhara channel should be deleted.,offensive
5472,user_ce4172,This is just a waste of time. Useless info.,offensive
5473,user_ce4173,You're a terrible gamer, you're a bot.,offensive
5474,user_ce4174,This is such a bad song, it's just noise pollution.,offensive
5475,user_ce4175,Ghatiya video. Disliked and moving on.,offensive
5476,user_ce4176,You're a liar, this product is garbage.,offensive
5477,user_ce4177,This is the most idiotic argument ever.,offensive
5478,user_ce4178,Abe o, dimaag istemal karle.,offensive
5479,user_ce4179,This is just sad. You have no future in this.,offensive
5480,user_ce4180,You're just a kid, stop talking like you're smart.,offensive
5481,user_ce4181,This is so badly filmed, it's unwatchable.,offensive
5482,user_ce4182,Your opinion is worthless, just shut up.,offensive
5483,user_ce4183,This is why nobody watches your videos.,offensive
5484,user_ce4184,Faltu video, mera data pack khatam kar diya.,offensive
5485,user_ce4185,This is so fake, your laughter is not real.,offensive
5486,user_ce4186,You're just a wannabe, you'll never be famous.,offensive
5487,user_ce4187,Stop spreading this nonsense, you idiot.,offensive
5488,user_ce4188,This is the most useless DIY ever.,offensive
5489,user_ce4189,Tu hai hi bekaar, give up already.,offensive
5490,user_ce4190,This is a terrible car, why are you praising it?,offensive
5491,user_ce4191,You're a sellout, you'll do anything for sponsors.,offensive
5492,user_ce4192,This is so badly explained, I am more confused now.,offensive
5493,user_ce4193,Your voice is so annoying, I had to mute it.,offensive
5494,user_ce4194,This is just a cheap copy of that other creator.,offensive
5495,user_ce4195,This is the worst acting, so cringey.,offensive
5496,user_ce4196,Abe chup ho ja, dimag kharab kar diya.,offensive
5497,user_ce4197,This is such a bad opinion, you're clearly biased.,offensive
5498,user_ce4198,You're a noob, stop posting gameplay.,offensive
5499,user_ce4199,This is just a pathetic video, get a life.,offensive
5500,user_ce4200,Delete your channel, it's just pure trash.,offensive
5501,user_ce4201,This is the ugliest product I've ever seen.,offensive
5502,user_ce4202,Your jokes are so lame, stop trying.,offensive
5503,user_ce4203,Isko kuch nahi pata, he's just reading from a script.,offensive
5504,user_ce4204,This is so overrated, it's actually a bad game.,offensive
5505,user_ce4205,You're a terrible reviewer, you're just biased.,offensive
5506,user_ce4206,This is just a scam, the product is fake.,offensive
5507,user_ce4207,What a stupid idea.,offensive
5508,user_ce4208,This is a complete waste of my click.,offensive
5509,user_ce4209,This is so childish, grow up already.,offensive
5510,user_ce4210,You're just a troll, you're not making any valid points.,offensive
5511,user_ce4211,This is a very informative video on the new update.,safe
5512,user_ce4212,I'm a long-time subscriber, keep up the good work.,safe
5513,user_ce4213,Aapka video hamesha topic par rehta hai.,safe
5514,user_ce4214,This is a great community for gamers.,safe
5515,user_ce4215,This is a very good laptop for daily use.,safe
5516,user_ce4216,I agree with this, it's a very practical approach.,safe
5517,user_ce4217,This song is so catchy!,safe
5518,user_ce4218,Thank you for this video, it was very clear.,safe
5519,user_ce4219,This is a very well-made short film.,safe
5520,user_ce4220,What is the battery life on this phone?,safe
5521,user_ce4221,This is a very constructive and polite thread.,safe
5522,user_ce4222,I'm here to support your content.,safe
5523,user_ce4223,This is great gameplay, very impressive skills.,safe
5524,user_ce4224,Aapka content is always so clean and informative.,safe
5525,user_ce4225,This is a beautiful place, adding it to my list.,safe
5526,user_ce4226,I appreciate your honest and in-depth reviews.,safe
5527,user_ce4227,This is a very useful tip for the kitchen.,safe
5528,user_ce4228,Aapka new lighting setup is very good.,safe
5529,user_ce4229,This is a very inspiring video, thank you.,safe
5530,user_ce4230,This car looks very stylish.,safe
5531,user_ce4231,I'm looking forward to your next tech review.,safe
5532,user_ce4232,Bilkul sahi point hai aapka.,safe
5533,user_ce4233,This is a very good explanation of the algorithm.,safe
5534,user_ce4234,This is a very positive and helpful community.,safe
5535,user_ce4235,I'm glad you're back, I missed your videos.,safe
5536,user_ce4236,This is a very fair comparison between the two processors.,safe
5537,user_ce4237,This song is perfect for a morning walk.,safe
5538,user_ce4238,Can you please make a video on your camera gear?,safe
5539,user_ce4239,This is a great free resource, thanks for sharing.,safe
5540,user_ce4240,This is a very healthy and intellectual discussion.,safe
5541,user_ce4241,This is a very informative video for beginners in stock market.,safe
5542,user_ce4242,Aapki video editing is top-notch.,safe
5543,user_ce4243,This is a very good quality mouse for the price.,safe
5544,user_ce4244,I agree with this, very well explained.,safe
5545,user_ce4245,This is a very helpful guide for this level.,safe
5546,user_ce4246,I'm proud to be an OG subscriber.,safe
5547,user_ce4247,This is a very clear and concise explanation.,safe
5548,user_ce4248,Aapka video dekh kar din ban jaata hai.,safe
5549,user_ce4249,This is a great channel for aspiring artists.,safe
5550,user_ce4250,This is a very good movie, the message is powerful.,safe
5551,user_ce4251,This is a very good phone, I am using it.,safe
5552,user_ce4252,I just like the calm and positive vibe here.,safe
5553,user_ce4253,This is a very logical question.,safe
5554,user_ce4254,Thanks for sharing your story with us.,safe
5555,user_ce4255,This is a very beautiful and scenic route.,safe
5556,user_ce4256,Aapka review hamesha unbiased aur to-the-point hota hai.,safe
5557,user_ce4257,This is a very useful feature, I'll use it.,safe
5558,user_ce4258,This is a great method for time management.,safe
5559,user_ce4259,This is a very interesting topic for a podcast.,safe
5560,user_ce4260,Keep up the fantastic work, you're doing great.,safe
5561,user_ce4261,This is the worst financial advice ever. You're an idiot.,offensive
5562,user_ce4262,Tu yahan sirf jhoot bechne aata hai.,offensive
5563,user_ce4263,This is so boring I'm unsubscribing right now.,offensive
5564,user_ce4264,You're a disgrace, just delete your channel now.,offensive
5565,user_ce4265,What a pathetic attempt at comedy. Cringe.,offensive
5566,user_ce4266,Isko Hindi bhi bolni nahi aati, chala review karne.,offensive
5567,user_ce4267,This is just a stupid video by a stupid person.,offensive
5568,user_ce4268,You're a total fraud, this is all fake.,offensive
5569,user_ce4269,This is the most cringey dance I've ever seen.,offensive
5570,user_ce4270,Your face is so annoying, I can't even listen to you.,offensive
5571,user_ce4271,Tumhara channel should be banned for spreading lies.,offensive
5572,user_ce4272,This is just a waste of data. No information at all.,offensive
5573,user_ce4273,You're a terrible gamer, you're just lucky.,offensive
5574,user_ce4274,This is such a bad song, my ears are bleeding.,offensive
5575,user_ce4275,Ghatiya content. Disliked and reported.,offensive
5576,user_ce4276,You're a liar, this product is a total scam.,offensive
5577,user_ce4277,This is the most idiotic logic I've ever heard.,offensive
5578,user_ce4278,Abe o, dimaag hai ya grass bhara hai?,offensive
5579,user_ce4279,This is just sad. You have no talent at all.,offensive
5580,user_ce4280,You're just a kid, stop pretending to be an expert.,offensive
5581,user_ce4281,This is so badly filmed, are you using a potato?,offensive
5582,user_ce4282,Your opinion is worthless, just stop talking.,offensive
5583,user_ce4283,This is why nobody takes you seriously.,offensive
5584,user_ce4284,Faltu video, mera time waste kar diya.,offensive
5585,user_ce4285,This is so fake, the reactions are so bad.,offensive
5586,user_ce4286,You're just a wannabe, you're not original at all.,offensive
5587,user_ce4287,Stop spreading this nonsense, you moron.,offensive
5588,user_ce4288,This is the most useless DIY project ever.,offensive
5589,user_ce4289,Tu hai hi bekaar, kuch dhang ka karle.,offensive
5590,user_ce4290,This is a terrible product, stop promoting it.,offensive
5591,user_ce4291,You're a sellout, you'll promote anything for views.,offensive
5592,user_ce4292,This is so badly explained, I'm dumber now.,offensive
5593,user_ce4293,Your voice is so irritating, I'mmuting this.,offensive
5594,user_ce4294,This is just a cheap knock-off.,offensive
5595,user_ce4295,This is the worst acting I've seen in a long time.,offensive
5596,user_ce4296,Abe chup ho ja, dimag kharab mat kar.,offensive
5597,user_ce4297,This is such a bad opinion, you're an idiot.,offensive
5598,user_ce4298,You're a noob, stop giving tutorials.,offensive
5599,user_ce4299,This is just a pathetic video, get a life.,offensive
5600,user_ce4300,Delete your channel, it's pure garbage.,offensive
5601,user_ce4301,This is the ugliest design for a car.,offensive
5602,user_ce4302,Your jokes are old and lame, stop trying.,offensive
5603,user_ce4303,Isko kuch nahi aata, bas gyaan pel raha hai.,offensive
5604,user_ce4304,This is so overrated, it's actually a bad movie.,offensive
5605,user_ce4305,You're a terrible reviewer, you're totally biased.,offensive
5606,user_ce4306,This is just a scam, the link is suspicious.,offensive
5607,user_ce4307,What a stupid person.,offensive
5608,user_ce4308,This is a complete waste of my internet.,offensive
5609,user_ce4309,This is so childish, grow up already.,offensive
5610,user_ce4310,You're just a troll, you're not making any sense.,offensive
5611,user_ce4311,This is a very informative video, keep it up.,safe
5612,user_ce4312,I'm a new subscriber, your content is amazing!,safe
5613,user_ce4313,Aapka video hamesha well-structured hota hai.,safe
5614,user_ce4314,This is a great community for students.,safe
5615,user_ce4315,This is a very good laptop for office work.,safe
5616,user_ce4316,I agree with this, it's a very practical solution.,safe
5617,user_ce4317,This song is so relaxing.,safe
5618,user_ce4318,Thank you for this video, it was very helpful.,safe
5619,user_ce4319,This is a very well-made short video.,safe
5620,user_ce4320,What is the price of this phone now?,safe
5621,user_ce4321,This is a very constructive and polite discussion.,safe
5622,user_ce4322,I'm here to support your channel, great work.,safe
5623,user_ce4323,This is great gameplay, you're a pro.,safe
5624,user_ce4324,Aapka content is always family-friendly.,safe
5625,user_ce4325,This is a beautiful place for a holiday.,safe
5626,user_ce4326,I appreciate your honest and detailed review.,safe
5627,user_ce4327,This is a very useful tip for coding.,safe
5628,user_ce4328,Aapka new setup looks very professional.,safe
5629,user_ce4329,This is a very inspiring message.,safe
5630,user_ce4330,This car has a very premium interior.,safe
5631,user_ce4331,I'm looking forward to your next vlog.,safe
5632,user_ce4332,Bilkul sahi point hai yeh.,safe
5633,user_ce4333,This is a very good explanation of the theory.,safe
5634,user_ce4334,This is a very positive and supportive comments section.,safe
5635,user_ce4335,I'm glad you're back, I missed your content.,safe
5636,user_ce4336,This is a very fair comparison between the two bikes.,safe
5637,user_ce4337,This song is perfect for studying.,safe
5638,user_ce4338,Can you please make a video on your workout routine?,safe
5639,user_ce4339,This is a great free tool, thanks for sharing.,safe
5640,user_ce4340,This is a very healthy and informative debate.,safe
5641,user_ce4341,This is a very informative video for new investors.,safe
5642,user_ce4342,Aapki video editing is very clean and smooth.,safe
5643,user_ce4343,This is a very good quality headset for gaming.,safe
5644,user_ce4344,I agree with this, very well said.,safe
5645,user_ce4345,This is a very helpful guide for this mission.,safe
5646,user_ce4346,I'm proud to be a subscriber from the beginning.,safe
5647,user_ce4347,This is a very clear and concise video.,safe
5648,user_ce4348,Aapka video dekh kar hamesha positive feel hota hai.,safe
5649,user_ce4349,This is a great channel for designers.,safe
5650,user_ce4350,This is a very good movie, the plot was amazing.,safe
5651,user_ce4351,This is a very good phone, I'm happy with it.,safe
5652,user_ce4352,I just like the chill vibe of your streams.,safe
5653,user_ce4353,This is a very logical question, I was wondering too.,safe
5654,user_ce4354,Thanks for sharing your experience, it helps.,safe
5655,user_ce4355,This is a very beautiful and peaceful city.,safe
5656,user_ce4356,Aapka review hamesha detailed and honest hota hai.,safe
5657,user_ce4357,This is a very useful feature in the new update.,safe
5658,user_ce4358,This is a great method for learning a new language.,safe
5659,user_ce4359,This is a very interesting topic, please make more videos.,safe
5660,user_ce4360,Keep up the great work, brother.,safe
5661,user_ce4361,This is the worst financial advice. You're a fool.,offensive
5662,user_ce4362,Tu yahan sirf bakwaas karne aata hai.,offensive
5663,user_ce4363,This is so boring I'm unsubscribing.,offensive
5664,user_ce4364,You're a disgrace to this community, delete this.,offensive
5665,user_ce4365,What a pathetic attempt at humor. Not funny.,offensive
5666,user_ce4366,Isko Hindi bhi padhni nahi aati theek se.,offensive
5667,user_ce4367,This is just a stupid video by a stupid creator.,offensive
5668,user_ce4368,You're a total fraud, this is all scripted.,offensive
5669,user_ce4369,This is the most cringey video on this platform.,offensive
5670,user_ce4370,Your face is so irritating, I can't watch this.,offensive
5671,user_ce4371,Tumhara channel hi ban karwa denge.,offensive
5672,user_ce4372,This is just a waste of data. No real content.,offensive
5673,user_ce4373,You're a terrible gamer, you're just a camper.,offensive
5674,user_ce4374,This is such a bad song, it's auto-tune torture.,offensive
5675,user_ce4375,Ghatiya content. Disliked and reported.,offensive
5676,user_ce4376,You're a liar, this product is completely fake.,offensive
5677,user_ce4377,This is the most idiotic logic I've ever seen.,offensive
5678,user_ce4378,Abe o, dimaag hai ya nahi tere paas?,offensive
5679,user_ce4379,This is just sad. You have no talent, just stop.,offensive
5680,user_ce4380,You're just a kid, stop giving life advice.,offensive
5681,user_ce4381,This is so badly shot, my head is spinning.,offensive
5682,user_ce4382,Your opinion is worthless, just shut your mouth.,offensive
5683,user_ce4383,This is why nobody respects you.,offensive
5684,user_ce4384,Faltu video, mera data pack waste ho gaya.,offensive
5685,user_ce4385,This is so fake, the reactions are overdone.,offensive
5686,user_ce4386,You're just a wannabe, you have no originality.,offensive
5687,user_ce4387,Stop spreading this fake news, you idiot.,offensive
5688,user_ce4388,This is the most useless tutorial on this topic.,offensive
5689,user_ce4389,Tu hai hi bekaar, kuch aur kaam karle.,offensive
5690,user_ce4390,This is a terrible phone, stop promoting it.,offensive
5691,user_ce4391,You're a sellout, you'll do anything for money.,offensive
5692,user_ce4392,This is so badly explained, I'm dumber now.,offensive
5693,user_ce4393,Your voice is so irritating, I'm muting this.,offensive
5694,user_ce4394,This is just a cheap copy of a better video.,offensive
5695,user_ce4395,This is the worst acting I've seen in my life.,offensive
5696,user_ce4396,Abe chup ho ja, sar mein dard ho gaya.,offensive
5697,user_ce4397,This is such a bad opinion, you're clearly biased.,offensive
5698,user_ce4398,You're a noob, stop making tutorials.,offensive
5699,user_ce4399,This is just a pathetic video, get a life.,offensive
5700,user_ce4400,Delete your channel, it's pure negativity.,offensive
5701,user_ce4401,This is the ugliest laptop design ever.,offensive
5702,user_ce4402,Your jokes are stale and you're not funny at all.,offensive
5703,user_ce4403,Isko kuch nahi pata, bas hawa mein baatein kar raha hai.,offensive
5704,user_ce4404,This is so overrated, it's actually a bad product.,offensive
5705,user_ce4405,You're a terrible reviewer, you're just reading specs.,offensive
5706,user_ce4406,This is just a scam, the link is fake.,offensive
5707,user_ce4407,What a stupid comment.,offensive
5708,user_ce4408,This is a complete waste of my time and data.,offensive
5709,user_ce4409,This is so childish, grow up.,offensive
5710,user_ce4410,You're just a troll, you're not making any sense.,offensive
5711,user_ce4411,This is a very informative video, thanks for making it.,safe
5712,user_ce4412,I'm a new subscriber, love your videos!,safe
5713,user_ce4413,Aapka video hamesha well-researched aur clear hota hai.,safe
5714,user_ce4414,This is a great community for developers.,safe
5715,user_ce4415,This is a very good laptop for students on a budget.,safe
5716,user_ce4416,I agree with this, it's a very logical perspective.,safe
5717,user_ce4417,This song is so beautiful, it made my day.,safe
5718,user_ce4418,Thank you for this video, it helped me solve my problem.,safe
5719,user_ce4419,This is a very well-made and informative video.,safe
5720,user_ce4420,What is the price of this in 2025?,safe
5721,user_ce4421,This is a very constructive and polite comment section.,safe
5722,user_ce4422,I'm here to support your channel, keep up the good work.,safe
5723,user_ce4423,This is great gameplay, you have amazing skills.,safe
5724,user_ce4424,Aapka content is always so positive and motivating.,safe
5725,user_ce4425,This is a beautiful place, I'd love to visit sometime.,safe
5726,user_ce4426,I appreciate your honest and unbiased review.,safe
5727,user_ce4427,This is a very useful tip for productivity.,safe
5728,user_ce4428,Aapka new camera setup looks fantastic.,safe
5729,user_ce4429,This is a very inspiring story, thanks for sharing.,safe
5730,user_ce4430,This car has a great safety rating.,safe
5731,user_ce4431,I'm looking forward to your next video.,safe
5732,user_ce4432,Bilkul sahi baat, main agree karta hoon.,safe
5733,user_ce4433,This is a very good explanation of a complex topic.,safe
5734,user_ce4434,This is a very positive and friendly community.,safe
5735,user_ce4435,I'm glad you're back to making videos.,safe
5736,user_ce4436,This is a very fair comparison between the two laptops.,safe
5737,user_ce4437,This song is perfect for a workout session.,safe
5738,user_ce4438,Can you please make a video on your editing process?,safe
5739,user_ce4439,This is a great free software, thanks for the recommendation.,safe
5740,user_ce4440,This is a very healthy and insightful discussion.,safe
5741,user_ce4441,This is a very informative video on mutual funds.,safe
5742,user_ce4442,Aapki video editing is really clean.,safe
5743,user_ce4443,This is a very good quality mechanical keyboard.,safe
5744,user_ce4444,I agree with this, very well articulated.,safe
5745,user_ce4445,This is a very helpful guide for this game level.,safe
5746,user_ce4446,I'm proud to be one of your first 100 subscribers.,safe
5747,user_ce4447,This is a very clear and concise summary.,safe
5748,user_ce4448,Aapka video dekh kar hamesha positive vibes aati hain.,safe
5749,user_ce4449,This is a great channel for graphic designers.,safe
5750,user_ce4450,This is a very good movie, the acting was superb.,safe
5751,user_ce4451,This is a very good phone, I'm using it and it's great.,safe
5752,user_ce4452,I just like the chill vibe of your content.,safe
5753,user_ce4453,This is a very logical question, I was also thinking this.,safe
5754,user_ce4454,Thanks for sharing your experience with us.,safe
5755,user_ce4455,This is a very beautiful and peaceful lake.,safe
5756,user_ce4456,Aapka review hamesha detailed aur genuine hota hai.,safe
5757,user_ce4457,This is a very useful feature in the new software update.,safe
5758,user_ce4458,This is a great method for learning programming.,safe
5759,user_ce4459,This is a very interesting topic, I'd like to know more.,safe
5760,user_ce4460,Keep up the good work, you have my full support.,safe
5761,user_ce4461,This is the worst advice. You're a fool.,offensive
5762,user_ce4462,Tu yahan sirf jhoot failane aata hai.,offensive
5763,user_ce4463,This is so boring I'm leaving. What a waste of time.,offensive
5764,user_ce4464,You're a disgrace, just delete this video now.,offensive
5765,user_ce4465,What a pathetic attempt at a joke. You're not funny at all.,offensive
5766,user_ce4466,Isko camera ke saamne behave karna nahi aata.,offensive
5767,user_ce4467,This is just a stupid video by a complete idiot.,offensive
5768,user_ce4468,You're a total fraud, this is all fake for views.,offensive
5769,user_ce4469,This is the most cringey video I've ever seen.,offensive
5770,user_ce4470,Your face is so annoying, I can't stand looking at it.,offensive
5771,user_ce4471,Tumhara channel hi ban karwa dena chahiye.,offensive
5772,user_ce4472,This is just a waste of bandwidth. Useless.,offensive
5773,user_ce4473,You're a terrible gamer, you're just a bot.,offensive
5774,user_ce4474,This is such a bad song, it's just noise.,offensive
5775,user_ce4475,Ghatiya video. Disliked and unsubscribed.,offensive
5776,user_ce4476,You're a liar, this product is a piece of junk.,offensive
5777,user_ce4477,This is the most idiotic argument I've ever heard.,offensive
5778,user_ce4478,Abe o, dimaag hai tere paas ya nahi?,offensive
5779,user_ce4479,This is just sad. You have zero talent, just stop.,offensive
5780,user_ce4480,You're just a kid, stop pretending to be smart.,offensive
5781,user_ce4481,This is so badly shot, it's making me dizzy.,offensive
5782,user_ce4482,Your opinion is worthless, just stop talking.,offensive
5783,user_ce4483,This is why nobody likes you.,offensive
5784,user_ce4484,Faltu video, mera data waste kar diya.,offensive
5785,user_ce4485,This is so fake, the reactions are over the top.,offensive
5786,user_ce4486,You're just a wannabe, stop trying so hard.,offensive
5787,user_ce4487,Stop spreading this fake news, you idiot.,offensive
5788,user_ce4488,This is the most useless tutorial on YouTube.,offensive
5789,user_ce4489,Tu hai hi bekaar, kuch nahi kar sakta.,offensive
5790,user_ce4490,This is a terrible laptop, stop promoting it.,offensive
5791,user_ce4491,You're a sellout, you have no integrity left.,offensive
5792,user_ce4492,This is so badly explained, I'm dumber now.,offensive
5793,user_ce4493,Your voice is like nails on a chalkboard.,offensive
5794,user_ce4494,This is just a cheap copy of a better video.,offensive
5795,user_ce4495,This is the worst acting I've seen in my life.,offensive
5796,user_ce4496,Abe chup ho ja, sar dard kar diya.,offensive
5797,user_ce4497,This is such a bad opinion, you're clearly biased.,offensive
5798,user_ce4498,You're a noob, stop making tutorials.,offensive
5799,user_ce4499,This is just a pathetic video, get a life.,offensive
5800,user_ce4500,Delete your channel, it's pure negativity.,offensive
5801,user_ce4501,This is the ugliest phone design ever.,offensive
5802,user_ce4502,Your jokes are stale and you're not funny at all.,offensive
5803,user_ce4503,Isko kuch nahi pata, bas hawa mein baatein kar raha hai.,offensive
5804,user_ce4504,This is so overrated, it's actually a bad product.,offensive
5805,user_ce4505,You're a terrible reviewer, you're just reading specs.,offensive
5806,user_ce4506,This is just a scam, the link is fake.,offensive
5807,user_ce4507,What a stupid comment.,offensive
5808,user_ce4508,This is a complete waste of my time and data.,offensive
5809,user_ce4509,This is so childish, grow up.,offensive
5810,user_ce4510,You're just a troll, you're not making any sense.,offensive
5811,user_ce4511,This is a very informative video, thank you.,safe
5812,user_ce4512,I always learn something new from your channel.,safe
5813,user_ce4513,Aapka explanation style bahut accha hai.,safe
5814,user_ce4514,This is a great community for tech enthusiasts.,safe
5815,user_ce4515,This is a very good laptop for everyday tasks.,safe
5816,user_ce4516,I agree with this, it's a very practical solution.,safe
5817,user_ce4517,This song is so relaxing, perfect for studying.,safe
5818,user_ce4518,Thank you for this video, it was very clear.,safe
5819,user_ce4519,This is a very well-made and useful video.,safe
5820,user_ce4520,What is the price of this in India?,safe
5821,user_ce4521,This is a very constructive and polite discussion.,safe
5822,user_ce4522,I'm here to support your work, keep going.,safe
5823,user_ce4523,This is great gameplay, very impressive skills.,safe
5824,user_ce4524,Aapka content is always so positive.,safe
5825,user_ce4525,This is a beautiful place, I want to visit.,safe
5826,user_ce4526,I appreciate your honest and in-depth review.,safe
5827,user_ce4527,This is a very useful tip for programming.,safe
5828,user_ce4528,Aapka new camera quality is very good.,safe
5829,user_ce4529,This is a very inspiring story, thank you for sharing.,safe
5830,user_ce4530,This car looks very stylish and modern.,safe
5831,user_ce4531,I'm looking forward to your next tech video.,safe
5832,user_ce4532,Bilkul sahi point hai aapka.,safe
5833,user_ce4533,This is a very good explanation of the algorithm.,safe
5834,user_ce4534,This is a very positive and supportive community.,safe
5835,user_ce4535,I'm glad you're back, I missed your videos.,safe
5836,user_ce4536,This is a very fair comparison between the two processors.,safe
5837,user_ce4537,This song is perfect for a morning walk.,safe
5838,user_ce4538,Can you please make a video on your camera gear?,safe
5839,user_ce4539,This is a great free resource, thanks for sharing.,safe
5840,user_ce4540,This is a very healthy and intellectual discussion.,safe
5841,user_ce4541,This is a very informative video for beginners in stock market.,safe
5842,user_ce4542,Aapki video editing is top-notch.,safe
5843,user_ce4543,This is a very good quality mouse for the price.,safe
5844,user_ce4544,I agree with this, very well explained.,safe
5845,user_ce4545,This is a very helpful guide for this level.,safe
5846,user_ce4546,I'm proud to be an OG subscriber.,safe
5847,user_ce4547,This is a very clear and concise explanation.,safe
5848,user_ce4548,Aapka video dekh kar din ban jaata hai.,safe
5849,user_ce4549,This is a great channel for aspiring artists.,safe
5850,user_ce4550,This is a very good movie, the message is powerful.,safe
5851,user_ce4551,This is a very good phone, I am using it.,safe
5852,user_ce4552,I just like the calm and positive vibe here.,safe
5853,user_ce4553,This is a very logical question.,safe
5854,user_ce4554,Thanks for sharing your story with us.,safe
5855,user_ce4555,This is a very beautiful and scenic route.,safe
5856,user_ce4556,Aapka review hamesha unbiased aur to-the-point hota hai.,safe
5857,user_ce4557,This is a very useful feature, I'll use it.,safe
5858,user_ce4558,This is a great method for time management.,safe
5859,user_ce4559,This is a very interesting topic for a podcast.,safe
5860,user_ce4560,Keep up the fantastic work, you're doing great.,safe
5811,user_ce4511,This is a very informative video, thank you.,safe
5812,user_ce4512,I always learn something new from your channel.,safe
5813,user_ce4513,Aapka explanation style bahut accha hai.,safe
5814,user_ce4514,This is a great community for tech enthusiasts.,safe
5815,user_ce4515,This is a very good laptop for everyday tasks.,safe
5816,user_ce4516,I agree with this, it's a very practical solution.,safe
5817,user_ce4517,This song is so relaxing, perfect for studying.,safe
5818,user_ce4518,Thank you for this video, it was very clear.,safe
5819,user_ce4519,This is a very well-made and useful video.,safe
5820,user_ce4520,What is the price of this in India?,safe
5821,user_ce4521,This is a very constructive and polite discussion.,safe
5822,user_ce4522,I'm here to support your work, keep going.,safe
5823,user_ce4523,This is great gameplay, very impressive skills.,safe
5824,user_ce4524,Aapka content is always so positive.,safe
5825,user_ce4525,This is a beautiful place, I want to visit.,safe
5826,user_ce4526,I appreciate your honest and in-depth review.,safe
5827,user_ce4527,This is a very useful tip for programming.,safe
5828,user_ce4528,Aapka new camera quality is very good.,safe
5829,user_ce4529,This is a very inspiring story, thank you for sharing.,safe
5830,user_ce4530,This car looks very stylish and modern.,safe
5831,user_ce4531,I'm looking forward to your next tech video.,safe
5832,user_ce4532,Bilkul sahi point hai aapka.,safe
5833,user_ce4533,This is a very good explanation of the algorithm.,safe
5834,user_ce4534,This is a very positive and supportive community.,safe
5835,user_ce4535,I'm glad you're back, I missed your videos.,safe
5836,user_ce4536,This is a very fair comparison between the two processors.,safe
5837,user_ce4537,This song is perfect for a morning walk.,safe
5838,user_ce4538,Can you please make a video on your camera gear?,safe
5839,user_ce4539,This is a great free resource, thanks for sharing.,safe
5840,user_ce4540,This is a very healthy and intellectual discussion.,safe
5841,user_ce4541,This is a very informative video for beginners in stock market.,safe
5842,user_ce4542,Aapki video editing is top-notch.,safe
5843,user_ce4543,This is a very good quality mouse for the price.,safe
5844,user_ce4544,I agree with this, very well explained.,safe
5845,user_ce4545,This is a very helpful guide for this level.,safe
5846,user_ce4546,I'm proud to be an OG subscriber.,safe
5847,user_ce4547,This is a very clear and concise explanation.,safe
5848,user_ce4548,Aapka video dekh kar din ban jaata hai.,safe
5849,user_ce4549,This is a great channel for aspiring artists.,safe
5850,user_ce4550,This is a very good movie, the message is powerful.,safe
5851,user_ce4551,This is a very good phone, I am using it.,safe
5852,user_ce4552,I just like the calm and positive vibe here.,safe
5853,user_ce4553,This is a very logical question.,safe
5854,user_ce4554,Thanks for sharing your story with us.,safe
5855,user_ce4555,This is a very beautiful and scenic route.,safe
5856,user_ce4556,Aapka review hamesha unbiased aur to-the-point hota hai.,safe
5857,user_ce4557,This is a very useful feature, I'll use it.,safe
5858,user_ce4558,This is a great method for time management.,safe
5859,user_ce4559,This is a very interesting topic for a podcast.,safe
